group	label	showSelected1
1	Cluster 3: 13/13 pixels shown, logFC -0.0 to 0.0, log10(p) 0.0 to 0.2	3
1	Cluster 4: 30/30 pixels shown, logFC -1.2 to 0.0, log10(p) 0.0 to 13.2	4
1	Cluster 5: 15/15 pixels shown, logFC -3.5 to 2.5, log10(p) 0.0 to 1.1	5
1	Cluster 6: 17/55 pixels shown, logFC -0.7 to 0.7, log10(p) 0.0 to 1.6	6
1	Cluster 7: 36/36 pixels shown, logFC -1.1 to 0.1, log10(p) 0.0 to 13.6	7
1	Cluster 8: 14/18 pixels shown, logFC -0.0 to 1.3, log10(p) 0.2 to 16.3	8
1	Cluster 9: 3/8 pixels shown, logFC 1.2 to 1.4, log10(p) 14.4 to 16.1	9
1	Cluster 10: 160/160 pixels shown, logFC -0.2 to 0.3, log10(p) 0.0 to 2.1	10
1	Cluster 11: 10/10 pixels shown, logFC -4.7 to 2.5, log10(p) 0.0 to 1.6	11
1	Cluster 12: 48/49 pixels shown, logFC -1.0 to 1.0, log10(p) 0.0 to 1.5	12
1	Cluster 13: 21/26 pixels shown, logFC -0.4 to 0.3, log10(p) 0.0 to 1.9	13
1	Cluster 14: 6/13 pixels shown, logFC -1.1 to 1.5, log10(p) 0.0 to 1.1	14
1	Cluster 15: 18/18 pixels shown, logFC -0.0 to 0.1, log10(p) 0.0 to 1.1	15
1	Cluster 16: 52/52 pixels shown, logFC -1.1 to 0.1, log10(p) 0.0 to 13.7	16
1	Cluster 19: 20/20 pixels shown, logFC -0.7 to 0.3, log10(p) 0.1 to 1.7	19
1	Cluster 20: 75/75 pixels shown, logFC -0.5 to 0.3, log10(p) 0.0 to 1.8	20
1	Cluster 22: 10/10 pixels shown, logFC -0.7 to 0.6, log10(p) 0.0 to 1.1	22
1	Cluster 23: 12/12 pixels shown, logFC -0.5 to 1.1, log10(p) 0.0 to 1.9	23
1	Cluster 24: 20/20 pixels shown, logFC -0.2 to 0.1, log10(p) 0.0 to 1.7	24
1	Cluster 25: 4/4 pixels shown, logFC 0.0 to 0.1, log10(p) 0.1 to 0.3	25
1	Cluster 26: 7/7 pixels shown, logFC -0.4 to 0.4, log10(p) 0.1 to 0.7	26
1	Cluster 28: 5/5 pixels shown, logFC -0.3 to 1.0, log10(p) 0.1 to 1.1	28
1	Cluster 29: 20/20 pixels shown, logFC -0.2 to 0.1, log10(p) 0.0 to 1.5	29
1	Cluster 31: 5/5 pixels shown, logFC -0.1 to 0.0, log10(p) 0.0 to 0.9	31
1	Cluster 32: 4/4 pixels shown, logFC -0.1 to 0.4, log10(p) 0.1 to 0.6	32
1	Cluster 33: 1/6 pixels shown, logFC 0.1 to 1.5, log10(p) 0.1 to 4.7	33
1	Cluster 35: 32/32 pixels shown, logFC -1.1 to 0.1, log10(p) 0.0 to 14.0	35
1	Cluster 36: 9/9 pixels shown, logFC -0.2 to 0.1, log10(p) 0.0 to 1.1	36
1	Cluster 37: 60/60 pixels shown, logFC -0.2 to 0.1, log10(p) 0.0 to 1.8	37
1	Cluster 38: 28/28 pixels shown, logFC -0.2 to 0.1, log10(p) 0.1 to 1.6	38
1	Cluster 39: 1/1 pixels shown, logFC 2.5 to 2.5, log10(p) 0.5 to 0.5	39
